customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date,difference_between_last_purhcase_signup,Days since last purchase,purchase_group_by_monthsname
995,71.0,27600.0,220.7320880903298,Female,West,45.0,Health,72.67000841845227,2021-04-11,2022-10-14,551,-1113,2022-10
996,18.0,67100.0,1587.9448211155438,Female,South,17.0,Health,35.27450125170921,2022-06-27,2023-10-15,475,-747,2023-10
997,35.0,57300.0,1626.9125686160653,Male,South,1.0,Electronics,82.12544498888423,2021-07-09,2022-02-10,216,-1359,2022-02
998,49.0,92200.0,974.9025201614562,Male,East,32.0,Electronics,53.9774520242882,2022-05-27,2023-09-27,488,-765,2023-09
1000,66.0,97400.0,365.6879054694291,Male,North,40.0,Clothing,43.72767691143904,2021-03-31,2021-06-04,65,-1610,2021-06
1001,28.0,46500.0,1420.704024820626,Female,North,43.0,Clothing,6.576776983457567,2021-01-06,2023-05-17,861,-898,2023-05
1002,38.0,38700.0,1429.32033108208,Female,East,46.0,Toys,94.49086867499136,2021-05-19,2022-07-13,420,-1206,2022-07
1003,43.0,99700.0,1798.7434448319773,Male,West,24.0,Health,61.911641735184006,2021-04-05,2021-07-13,99,-1571,2021-07
1006,76.0,104100.0,260.4015128998448,Male,West,39.0,Health,66.77499845209806,2022-01-21,2023-09-07,594,-785,2023-09
1007,44.0,42100.0,1447.8420675665109,Female,South,39.0,Home & Garden,1.726098549724009,2021-05-03,2023-10-31,911,-731,2023-10
1008,66.0,91900.0,383.8936369136443,Female,East,10.0,Clothing,52.53712797848466,2021-10-12,2022-04-17,187,-1293,2022-04
1010,50.0,28100.0,984.6797737053896,Male,West,25.0,Electronics,4.451885141159995,2022-11-22,2023-03-13,111,-963,2023-03
1011,51.0,51800.0,69.03445760077938,Female,East,10.0,Electronics,95.61656838882706,2022-05-05,2022-07-07,63,-1212,2022-07
1012,58.0,47800.0,512.6616734994651,Female,West,19.0,Health,42.41596830059892,2021-11-21,2022-12-31,405,-1035,2022-12
1013,52.0,43200.0,827.6214248444145,Female,South,46.0,Toys,28.989549205137124,2022-02-11,2022-05-28,106,-1252,2022-05
1014,18.0,50500.0,573.6799106165483,Male,West,45.0,Clothing,53.18213616419428,2022-06-03,2023-10-10,494,-752,2023-10
1016,65.0,91700.0,1461.4642704364708,Female,South,16.0,Clothing,47.47550617686376,2021-03-18,2023-04-30,773,-915,2023-04
1017,72.0,26400.0,1630.03235723261,Female,South,2.0,Electronics,64.51056765863919,2021-08-22,2023-03-05,560,-971,2023-03
1020,34.0,81600.0,783.3960575146014,Female,West,29.0,Electronics,13.803091519663656,2022-04-09,2022-05-19,40,-1261,2022-05
1021,22.0,40600.0,1023.2378658909256,Male,North,31.0,Home & Garden,3.8663386178099945,2021-09-28,2022-12-12,440,-1054,2022-12
1026,70.0,56600.0,158.04446315078437,Male,East,15.0,Electronics,45.58894241342409,2022-12-20,2023-07-10,202,-844,2023-07
1027,40.0,62300.0,1788.9413635942144,Male,North,44.0,Home & Garden,3.881198102684702,2021-09-27,2022-04-22,207,-1288,2022-04
1028,54.0,47800.0,787.9118537507668,Female,West,31.0,Clothing,3.486590631702557,2022-08-28,2022-12-23,117,-1043,2022-12
1030,54.0,35900.0,1454.8985834384123,Female,North,41.0,Toys,35.3081157400866,2021-06-26,2021-12-31,188,-1400,2021-12
1032,27.0,22000.0,1727.7294513586355,Male,South,45.0,Health,49.39872654301404,2022-11-22,2023-01-04,43,-1031,2023-01
1033,36.0,96500.0,645.6743394279501,Female,East,26.0,Health,36.06696643093027,2022-10-03,2023-05-26,235,-889,2023-05
1034,34.0,28600.0,1707.3805345793146,Male,East,38.0,Toys,55.54413024408264,2022-09-29,2023-09-21,357,-771,2023-09
1035,38.0,106900.0,101.04920986120386,Male,West,36.0,Health,72.08252280828007,2021-01-27,2022-10-23,634,-1104,2022-10
1037,26.0,96200.0,1254.568006444826,Male,West,3.0,Electronics,15.70836476289097,2021-03-01,2021-11-09,253,-1452,2021-11
1041,62.0,76900.0,687.7884541873681,Female,East,41.0,Clothing,75.08303636863344,2021-09-27,2022-12-04,433,-1062,2022-12
1042,30.0,90400.0,375.6075672513899,Female,East,27.0,Toys,22.280684240028517,2021-04-26,2022-10-08,530,-1119,2022-10
1043,21.0,20400.0,577.0742312706064,Male,West,1.0,Home & Garden,99.42996338040386,2021-09-02,2023-01-27,512,-1008,2023-01
1044,79.0,64000.0,925.999157855855,Female,South,17.0,Home & Garden,16.783152136480915,2022-10-22,2023-04-22,182,-923,2023-04
1045,18.0,102400.0,961.2639936038552,Male,North,48.0,Toys,78.87717155654934,2022-08-27,2023-05-29,275,-886,2023-05
1046,66.0,82500.0,1570.3404580674598,Male,East,34.0,Health,70.50444718255345,2021-03-26,2022-05-31,431,-1249,2022-05
1050,45.0,20400.0,246.18953441096372,Female,East,34.0,Clothing,85.23740974825584,2022-06-20,2023-01-19,213,-1016,2023-01
1051,48.0,95300.0,525.5996334532249,Male,West,40.0,Health,38.61869441194644,2021-03-30,2023-03-30,730,-946,2023-03
1052,25.0,105400.0,1659.393397734458,Female,East,25.0,Clothing,6.117988091840654,2022-07-03,2023-09-29,453,-763,2023-09
1053,56.0,120000.0,768.4281964797832,Female,East,2.0,Toys,37.44191769022967,2022-05-22,2023-05-17,360,-898,2023-05
1054,43.0,50700.0,1962.7394864118075,Male,East,34.0,Toys,20.73126732427414,2022-02-12,2022-08-31,200,-1157,2022-08
1055,75.0,45900.0,943.181497425114,Female,South,26.0,Clothing,93.92070170650176,2021-09-28,2023-06-29,639,-855,2023-06
1057,71.0,75800.0,816.5679419370964,Male,South,9.0,Toys,5.083266421334864,2022-05-09,2023-11-03,543,-728,2023-11
1061,67.0,46800.0,1104.085410438789,Male,West,29.0,Clothing,90.62964019071607,2021-12-16,2022-02-20,66,-1349,2022-02
1062,29.0,33300.0,1888.680660509371,Female,East,25.0,Home & Garden,11.227960583907436,2021-11-24,2023-11-02,708,-729,2023-11
1063,18.0,84000.0,516.7628267375273,Female,West,38.0,Home & Garden,44.02900460086961,2021-10-13,2023-08-06,662,-817,2023-08
1064,71.0,59500.0,219.11420952521985,Female,North,44.0,Health,93.18832818364258,2021-02-04,2023-01-22,717,-1013,2023-01
1065,61.0,75600.0,798.6577404964461,Female,North,25.0,Toys,14.521168671467056,2022-06-17,2023-08-08,417,-815,2023-08
1068,47.0,77200.0,705.4698356270487,Female,South,44.0,Health,3.0058312201998505,2022-05-02,2022-11-21,203,-1075,2022-11
1070,74.0,66900.0,713.3933884259737,Female,North,37.0,Electronics,95.27928270829128,2022-06-08,2022-08-11,64,-1177,2022-08
1071,34.0,64700.0,1242.0947743290271,Male,North,16.0,Home & Garden,57.1092608986254,2021-05-26,2023-12-06,924,-695,2023-12
1076,54.0,21400.0,1739.7429159339324,Female,West,20.0,Health,22.776040309328828,2021-09-29,2023-10-01,732,-761,2023-10
1077,38.0,100400.0,1137.98691863448,Female,North,9.0,Clothing,10.18373415997994,2022-06-18,2023-05-11,327,-904,2023-05
1078,31.0,110800.0,1042.922631871465,Male,East,23.0,Electronics,72.89330117180371,2022-09-22,2023-04-25,215,-920,2023-04
1079,19.0,55500.0,583.5087569632684,Female,West,39.0,Home & Garden,18.056501667522472,2021-04-05,2023-09-22,900,-770,2023-09
1082,56.0,59000.0,1376.6455362900056,Male,North,19.0,Toys,3.9570961811353778,2021-09-14,2021-12-17,94,-1414,2021-12
1085,51.0,46500.0,545.1129032537217,Male,West,43.0,Electronics,15.26968104465608,2022-03-12,2023-09-06,543,-786,2023-09
1088,51.0,39600.0,849.8896253952688,Male,South,21.0,Health,35.65657573377936,2021-01-19,2021-02-26,38,-1708,2021-02
1092,44.0,75700.0,345.906561925158,Female,South,7.0,Electronics,96.29802480652717,2021-06-09,2021-10-10,123,-1482,2021-10
1093,68.0,46100.0,146.48193951318763,Female,West,22.0,Clothing,39.0729056209689,2021-04-10,2023-03-17,706,-959,2023-03
1095,69.0,27700.0,456.2318152714957,Male,West,23.0,Health,66.5772421060789,2021-02-18,2021-08-06,169,-1547,2021-08
1096,74.0,111100.0,1040.304272228866,Male,North,15.0,Toys,80.94785841221682,2022-11-08,2023-01-15,68,-1020,2023-01
1097,55.0,21300.0,222.68682747475444,Female,West,30.0,Home & Garden,62.62149908585452,2022-02-19,2022-11-11,265,-1085,2022-11
1098,50.0,66100.0,1508.5061596122966,Female,North,34.0,Toys,69.86102220544285,2021-02-28,2023-09-24,938,-768,2023-09
1099,41.0,87500.0,1814.3423684815743,Male,North,13.0,Clothing,37.29315685666111,2021-07-02,2021-09-17,77,-1505,2021-09
1104,59.0,117900.0,40.89122245137591,Female,South,34.0,Home & Garden,0.1256795393811183,2022-07-09,2023-08-14,401,-809,2023-08
1105,68.0,86500.0,800.2985024935161,Male,North,34.0,Home & Garden,93.37621198067512,2021-12-20,2022-04-17,118,-1293,2022-04
1106,34.0,80100.0,1704.884760825464,Male,South,36.0,Home & Garden,30.60152412145538,2021-08-01,2022-11-10,466,-1086,2022-11
1107,22.0,58700.0,704.8005387910332,Male,West,35.0,Health,19.66320424660023,2021-07-08,2022-01-16,192,-1384,2022-01
1110,27.0,98500.0,1608.0357751600798,Male,South,14.0,Home & Garden,47.45464264481737,2021-05-17,2021-07-12,56,-1572,2021-07
1111,73.0,92800.0,337.97551618575096,Female,North,34.0,Electronics,6.935167101859663,2021-01-30,2023-07-26,907,-828,2023-07
1112,34.0,98600.0,1083.9341837494987,Male,West,48.0,Home & Garden,5.267315620545087,2021-05-26,2022-08-24,455,-1164,2022-08
1113,27.0,92900.0,400.071769211537,Male,North,11.0,Clothing,29.29107655380726,2022-04-13,2022-08-30,139,-1158,2022-08
1114,34.0,79000.0,1444.0841497074107,Male,South,13.0,Electronics,29.576613119709585,2022-09-09,2023-02-04,148,-1000,2023-02
1116,37.0,99100.0,646.1059426753935,Male,East,2.0,Clothing,40.47915943205342,2021-07-10,2023-09-18,800,-774,2023-09
1117,41.0,22500.0,1693.0422902074008,Female,East,34.0,Electronics,28.402866820278227,2022-04-16,2022-05-21,35,-1259,2022-05
1120,23.0,82200.0,816.698640430486,Female,West,4.0,Clothing,88.60190180435904,2021-01-01,2022-04-11,465,-1299,2022-04
1122,19.0,88400.0,1258.4465596408295,Female,East,26.0,Home & Garden,16.287222816434788,2021-03-05,2023-06-07,824,-877,2023-06
1123,30.0,56600.0,326.6179966760661,Male,North,28.0,Electronics,54.72927643469817,2021-02-22,2022-04-19,421,-1291,2022-04
1124,79.0,56400.0,758.5396744223888,Female,West,3.0,Toys,63.075350298143086,2021-09-19,2022-10-17,393,-1110,2022-10
1126,60.0,75300.0,1397.674034542676,Male,South,10.0,Clothing,37.73484566398125,2021-10-29,2022-06-06,220,-1243,2022-06
1127,65.0,89400.0,1889.533499925293,Male,South,18.0,Home & Garden,61.82003428645584,2021-08-22,2023-02-23,550,-981,2023-02
1128,28.0,114300.0,1991.1117166714157,Male,West,27.0,Electronics,87.81810458043095,2021-03-14,2022-02-19,342,-1350,2022-02
1129,68.0,41100.0,911.5480846743496,Male,West,31.0,Clothing,44.995378578085,2021-12-23,2021-12-30,7,-1401,2021-12
1132,40.0,26200.0,1697.593431726193,Female,South,1.0,Home & Garden,13.65669267033004,2021-01-06,2022-03-19,437,-1322,2022-03
1135,48.0,61900.0,696.894222220339,Female,East,34.0,Electronics,23.842370049535557,2021-05-17,2022-05-24,372,-1256,2022-05
1136,28.0,118700.0,1971.891245711604,Male,West,39.0,Clothing,0.2007045838974042,2022-02-08,2022-04-11,62,-1299,2022-04
1140,21.0,102100.0,37.37887965690034,Male,West,18.0,Toys,26.27899723554192,2021-07-25,2022-12-24,517,-1042,2022-12
1141,57.0,28100.0,776.6231594754559,Male,South,21.0,Home & Garden,24.053789330505023,2022-02-14,2023-04-22,432,-923,2023-04
1143,73.0,82400.0,94.04604100941864,Female,East,4.0,Toys,84.12262245742964,2021-02-05,2021-06-23,138,-1591,2021-06
1144,42.0,35100.0,1020.6232078817408,Male,West,13.0,Clothing,17.033163436986953,2021-08-18,2022-10-08,416,-1119,2022-10
1148,44.0,41900.0,259.0783390754266,Female,South,13.0,Electronics,60.33139044459218,2021-05-11,2023-10-27,899,-735,2023-10
1149,46.0,88100.0,1954.3917813307128,Female,South,27.0,Toys,90.31525112022932,2022-07-31,2023-05-28,301,-887,2023-05
1151,67.0,44100.0,901.642569034115,Male,East,49.0,Home & Garden,81.06720567624114,2021-07-05,2022-03-04,242,-1337,2022-03
1153,75.0,112500.0,1629.864338483958,Male,North,38.0,Clothing,70.29492911786699,2021-07-05,2023-07-22,747,-832,2023-07
1154,68.0,110200.0,216.4746002674006,Male,West,19.0,Toys,9.294746645370632,2021-10-01,2022-05-24,235,-1256,2022-05
1155,36.0,72000.0,868.7156728328929,Female,East,1.0,Home & Garden,1.608008640590597,2022-10-25,2023-06-26,244,-858,2023-06
1156,38.0,119500.0,1264.4342970676837,Female,South,40.0,Toys,16.85596720562218,2021-12-18,2022-10-07,293,-1120,2022-10
1158,35.0,56200.0,1262.386439556824,Female,West,21.0,Toys,72.51376641998436,2021-05-31,2023-04-04,673,-941,2023-04
1159,45.0,25900.0,1848.8563783483123,Female,North,22.0,Electronics,55.70068206893427,2022-01-19,2023-11-28,678,-703,2023-11
1160,59.0,106700.0,1995.0858997218963,Female,West,15.0,Home & Garden,52.59508645456058,2021-02-05,2022-07-20,530,-1199,2022-07
1161,78.0,56700.0,84.25313204553791,Male,North,39.0,Electronics,25.28673003281405,2021-11-22,2022-09-09,291,-1148,2022-09
1163,38.0,42400.0,634.408089267561,Female,South,39.0,Clothing,20.65479697688959,2022-04-11,2023-04-28,382,-917,2023-04
1164,23.0,47000.0,810.2696788810329,Female,West,32.0,Toys,40.027700741448015,2021-04-05,2021-10-30,208,-1462,2021-10
1165,18.0,98000.0,499.66917201783946,Male,East,49.0,Home & Garden,74.0143206760953,2021-05-14,2023-01-26,622,-1009,2023-01
1166,22.0,20300.0,422.9062292195188,Female,East,4.0,Home & Garden,25.451661653646998,2021-06-11,2021-06-13,2,-1601,2021-06
1169,43.0,32000.0,113.0451519861726,Female,North,32.0,Toys,88.54408485107929,2021-12-22,2023-02-22,427,-982,2023-02
1170,63.0,72900.0,690.8497827775993,Male,South,4.0,Electronics,23.291456088903335,2021-08-28,2022-01-03,128,-1397,2022-01
1171,51.0,101500.0,822.1941362832451,Male,South,1.0,Toys,45.085668261760894,2022-07-18,2022-12-28,163,-1038,2022-12
1173,31.0,78700.0,1265.1683360365876,Female,West,7.0,Health,33.51531426223207,2021-06-16,2023-05-12,695,-903,2023-05
1174,43.0,106100.0,1287.9538783555972,Male,South,9.0,Health,50.6880444032203,2021-05-20,2021-10-07,140,-1485,2021-10
1175,62.0,76700.0,1703.9983720906223,Female,North,1.0,Electronics,73.27402143357924,2021-05-19,2021-11-12,177,-1449,2021-11
1176,44.0,47900.0,1486.9211514027313,Female,North,16.0,Toys,19.807712005863177,2021-08-23,2023-03-27,581,-949,2023-03
1177,26.0,97900.0,1094.2951873925922,Male,West,18.0,Clothing,21.809212840646587,2021-01-03,2021-05-31,148,-1614,2021-05
1178,43.0,30600.0,1314.1018046879517,Male,East,47.0,Toys,63.15778405210494,2021-09-13,2023-10-06,753,-756,2023-10
1179,74.0,104800.0,562.4977874551759,Female,North,6.0,Clothing,38.24577834543116,2022-01-06,2022-10-31,298,-1096,2022-10
1180,64.0,57000.0,1194.251256135368,Male,South,2.0,Toys,48.20948672323478,2021-10-05,2022-02-11,129,-1358,2022-02
1184,73.0,86700.0,597.5530324287404,Female,East,23.0,Health,65.67750416599722,2021-09-27,2023-10-30,763,-732,2023-10
1185,47.0,88900.0,1850.1329427640649,Male,East,43.0,Electronics,80.36119429560182,2022-04-21,2023-01-08,262,-1027,2023-01
1187,65.0,29800.0,592.702927582943,Male,South,43.0,Home & Garden,6.480982565386251,2021-03-05,2023-09-24,933,-768,2023-09
1188,78.0,106200.0,751.3211775770759,Female,West,8.0,Toys,34.21729826868402,2022-04-05,2022-05-13,38,-1267,2022-05
1189,34.0,62800.0,1334.2106224782665,Female,South,39.0,Electronics,98.931618350921,2021-01-16,2022-09-14,606,-1143,2022-09
1190,43.0,98500.0,254.11201709483825,Male,North,25.0,Toys,19.65102888079188,2022-07-18,2023-06-08,325,-876,2023-06
1191,53.0,28100.0,1908.8115207376768,Female,East,16.0,Home & Garden,58.672907841468856,2021-01-19,2021-12-20,335,-1411,2021-12
1193,25.0,61200.0,1162.8878245577214,Male,West,17.0,Home & Garden,58.65585607473541,2021-04-03,2022-03-08,339,-1333,2022-03
1194,66.0,31400.0,1354.5949775014144,Female,North,18.0,Home & Garden,37.227025812667726,2021-01-17,2023-01-09,722,-1026,2023-01
1196,78.0,114800.0,691.1106551899284,Female,North,15.0,Electronics,36.166490253609496,2022-05-03,2022-05-23,20,-1257,2022-05
1198,32.0,35100.0,173.41628810892405,Male,West,43.0,Health,96.086281628198,2021-01-10,2021-02-06,27,-1728,2021-02
1199,64.0,72400.0,578.981391737226,Female,East,5.0,Electronics,71.50318415582863,2022-12-25,2023-06-19,176,-865,2023-06
1201,39.0,97100.0,527.6977948439048,Female,North,15.0,Toys,43.59692660003781,2022-05-04,2022-06-08,35,-1241,2022-06
1202,31.0,41300.0,1869.276388806148,Female,South,42.0,Home & Garden,10.996482813170616,2021-05-24,2023-07-04,771,-850,2023-07
1204,45.0,68600.0,1598.8408286574015,Male,East,34.0,Home & Garden,25.971110406633013,2022-05-30,2022-11-28,182,-1068,2022-11
1205,40.0,28700.0,1025.7384099746882,Female,North,48.0,Home & Garden,48.67793508015437,2022-04-15,2022-12-17,246,-1049,2022-12
1206,31.0,21400.0,1505.654936123513,Male,South,19.0,Electronics,46.09797866933572,2022-01-12,2023-10-28,654,-734,2023-10
1207,41.0,86700.0,635.2163500566659,Female,South,8.0,Home & Garden,43.34082173718403,2022-10-30,2023-01-02,64,-1033,2023-01
1208,19.0,39900.0,1038.6894125778367,Female,North,47.0,Home & Garden,49.5977466692741,2022-05-09,2023-09-16,495,-776,2023-09
1210,43.0,61900.0,944.4186362637467,Male,East,5.0,Clothing,29.83536306528833,2022-04-29,2023-01-24,270,-1011,2023-01
1213,73.0,30300.0,1440.3782510120063,Male,East,22.0,Home & Garden,46.6606265926182,2021-03-16,2023-02-18,704,-986,2023-02
1214,68.0,107400.0,898.2554240870354,Female,South,44.0,Health,20.00492331463749,2021-02-09,2023-04-14,794,-931,2023-04
1215,24.0,87700.0,1878.9764107817005,Male,North,23.0,Electronics,55.81922352997577,2021-10-29,2022-04-06,159,-1304,2022-04
1217,64.0,104100.0,961.4179402148584,Female,South,9.0,Health,3.6788916718830778,2021-03-03,2021-11-08,250,-1453,2021-11
1219,63.0,42100.0,1384.4597591816012,Female,East,20.0,Electronics,12.825511212041752,2021-09-02,2021-09-03,1,-1519,2021-09
1220,60.0,90800.0,1730.0092837859693,Female,North,28.0,Home & Garden,36.803879911690565,2021-01-18,2023-10-14,999,-748,2023-10
1222,77.0,91400.0,865.1794910142773,Male,South,37.0,Toys,43.248000042192736,2022-02-02,2023-12-02,668,-699,2023-12
1224,35.0,32500.0,80.22344399977659,Male,North,44.0,Home & Garden,59.67765959309443,2021-07-08,2023-09-07,791,-785,2023-09
1225,75.0,109900.0,1459.216274156748,Male,North,33.0,Health,29.5371182707486,2022-09-12,2023-09-15,368,-777,2023-09
1226,55.0,76700.0,1750.547069191257,Male,North,20.0,Toys,5.170299984067017,2021-04-14,2021-10-27,196,-1465,2021-10
1227,52.0,101300.0,457.010920169949,Female,West,48.0,Toys,76.75951182531763,2022-10-08,2023-06-20,255,-864,2023-06
1228,68.0,66100.0,333.7271136360138,Male,North,30.0,Toys,35.25271266784217,2021-12-10,2023-05-24,530,-891,2023-05
1229,32.0,83700.0,143.16608122086814,Male,South,44.0,Electronics,88.97247409999693,2022-01-06,2022-05-01,115,-1279,2022-05
1230,42.0,30400.0,1648.9517850000686,Female,West,9.0,Home & Garden,39.505677360325045,2021-02-02,2022-03-12,403,-1329,2022-03
1231,72.0,116200.0,636.536240987317,Female,South,45.0,Toys,71.76586061377073,2022-01-09,2023-03-17,432,-959,2023-03
1232,54.0,88500.0,815.3598476643574,Male,South,49.0,Clothing,93.95647032346793,2021-06-27,2021-06-30,3,-1584,2021-06
1233,45.0,37700.0,1015.4453793870324,Male,East,17.0,Health,65.11524506354797,2021-01-12,2023-06-02,871,-882,2023-06
1234,27.0,90300.0,1682.1174037349106,Female,North,36.0,Home & Garden,41.34889133975048,2022-04-01,2023-05-27,421,-888,2023-05
1235,56.0,73200.0,1308.6497786917405,Male,North,14.0,Clothing,56.73992687859428,2022-10-05,2022-11-25,51,-1071,2022-11
1236,74.0,78400.0,1237.8279671184664,Male,South,19.0,Electronics,54.34451885418926,2021-09-06,2021-12-06,91,-1425,2021-12
1237,34.0,43800.0,367.8307579127032,Female,North,7.0,Toys,58.48200366533628,2022-03-24,2022-05-06,43,-1274,2022-05
1239,39.0,88000.0,1436.4544140137373,Female,East,33.0,Home & Garden,69.850988240131,2021-01-04,2022-12-31,726,-1035,2022-12
1240,43.0,35600.0,1947.0565484003737,Male,North,44.0,Clothing,14.504327166918715,2021-08-24,2022-04-01,220,-1309,2022-04
1242,61.0,53300.0,38.89583907310876,Female,West,47.0,Health,62.47801006840636,2021-11-18,2022-12-20,397,-1046,2022-12
1243,42.0,55600.0,169.0968385249701,Female,East,11.0,Toys,11.69135721755914,2022-01-06,2022-03-15,68,-1326,2022-03
1244,34.0,54400.0,764.1878810603189,Male,West,42.0,Home & Garden,77.04116367112732,2022-07-02,2022-10-13,103,-1114,2022-10
1245,30.0,81300.0,1644.6784025370546,Female,South,2.0,Toys,86.59659535008205,2021-10-23,2022-05-24,213,-1256,2022-05
1247,42.0,50800.0,924.3265739139638,Female,North,4.0,Toys,66.44769629063916,2021-02-27,2023-08-23,907,-800,2023-08
1249,27.0,36600.0,123.9137859974606,Female,South,17.0,Clothing,35.228108070579914,2022-07-02,2023-05-29,331,-886,2023-05
1250,20.0,27200.0,911.4678476117822,Male,West,28.0,Health,49.09250939863308,2022-02-12,2023-10-15,610,-747,2023-10
